,#Field:count,sourceIPCount,endUserASN,which_data
712,301,1,197523,tracerouteasncounts
713,1092,8,197769,tracerouteasncounts
714,49,3,197998,tracerouteasncounts
715,372,4,198218,tracerouteasncounts
716,45543,1171,198930,tracerouteasncounts
717,8027,10,199562,tracerouteasncounts
718,10715,21,200565,tracerouteasncounts
719,496,1,200783,tracerouteasncounts
720,367,1,200790,tracerouteasncounts
721,115,1,201387,tracerouteasncounts
722,499,118,201474,tracerouteasncounts
723,181,1,202617,tracerouteasncounts
724,27,2,202889,tracerouteasncounts
725,15656,21,203268,tracerouteasncounts
726,119,1,203983,tracerouteasncounts
727,22749,2,204486,tracerouteasncounts
728,818,11,204645,tracerouteasncounts
729,2,2,205144,tracerouteasncounts
730,40,1,206249,tracerouteasncounts
731,253,16,206476,tracerouteasncounts
732,2,2,206842,tracerouteasncounts
733,2128,28,262207,tracerouteasncounts
734,154,19,262911,tracerouteasncounts
735,3112,414,263327,tracerouteasncounts
736,4294,204,263537,tracerouteasncounts
737,109,14,264252,tracerouteasncounts
738,186,51,264414,tracerouteasncounts
739,267,2,264468,tracerouteasncounts
740,4100,127,265055,tracerouteasncounts
741,81,17,265495,tracerouteasncounts
742,189,13,265621,tracerouteasncounts
743,225,35,266231,tracerouteasncounts
744,193,35,266554,tracerouteasncounts
745,52,8,267069,tracerouteasncounts
746,72,18,267096,tracerouteasncounts
747,155,24,267360,tracerouteasncounts
748,156,24,267419,tracerouteasncounts
749,514,18,267423,tracerouteasncounts
750,7,5,267457,tracerouteasncounts
751,125,16,267511,tracerouteasncounts
752,188,10,268075,tracerouteasncounts
753,5,1,268178,tracerouteasncounts
754,25,5,269262,tracerouteasncounts
755,92,28,269582,tracerouteasncounts
756,215,37,269707,tracerouteasncounts
757,107,7,269973,tracerouteasncounts
758,645,14,270058,tracerouteasncounts
759,562,12,270543,tracerouteasncounts
760,1,1,270834,tracerouteasncounts
761,203,11,270947,tracerouteasncounts
762,500,8,327737,tracerouteasncounts
763,711,2,327746,tracerouteasncounts
764,42,9,327783,tracerouteasncounts
765,1902,55,393273,tracerouteasncounts
766,6572,89,393397,tracerouteasncounts
767,5079,1,394060,tracerouteasncounts
768,23,1,394236,tracerouteasncounts
769,875,1,395655,tracerouteasncounts
770,27,1,396900,tracerouteasncounts
771,61274,1,397264,tracerouteasncounts
772,24,2,397308,tracerouteasncounts
773,574,1,397414,tracerouteasncounts
774,1389,2,398056,tracerouteasncounts
775,496,1,398279,tracerouteasncounts
776,499,19,683,tracerouteasncounts
777,10956,3,3190,tracerouteasncounts
778,4216101,460101,3269,tracerouteasncounts
779,82747,2,3858,tracerouteasncounts
780,2088,29,4283,tracerouteasncounts
781,31,6,5517,tracerouteasncounts
782,1,1,5529,tracerouteasncounts
783,9,1,5752,tracerouteasncounts
784,438,3,6109,tracerouteasncounts
785,116,1,8084,tracerouteasncounts
786,204,5,8557,tracerouteasncounts
787,24832,62,8905,tracerouteasncounts
788,1894,5,9175,tracerouteasncounts
789,7112,27,9188,tracerouteasncounts
790,11227,174,9245,tracerouteasncounts
791,694,1,11192,tracerouteasncounts
792,2,1,11282,tracerouteasncounts
793,142,1,11350,tracerouteasncounts
794,987,2,11386,tracerouteasncounts
795,426,2,11699,tracerouteasncounts
796,6286,11,12883,tracerouteasncounts
797,22,1,13136,tracerouteasncounts
798,21,1,14505,tracerouteasncounts
799,1405,4,14713,tracerouteasncounts
800,516,1,15357,tracerouteasncounts
801,35075,120,16532,tracerouteasncounts
802,17969,44,16617,tracerouteasncounts
803,228428,2475,17465,tracerouteasncounts
804,8106,15,17820,tracerouteasncounts
805,1644,2,18478,tracerouteasncounts
806,146,2,18594,tracerouteasncounts
807,114,1,19052,tracerouteasncounts
808,2030,47,19170,tracerouteasncounts
809,1149930,10,19254,tracerouteasncounts
810,228662,20,20355,tracerouteasncounts
811,6492,1,20890,tracerouteasncounts
812,1149,1,22020,tracerouteasncounts
813,7666,101,22186,tracerouteasncounts
814,19849,189,22869,tracerouteasncounts
815,17758,53,23423,tracerouteasncounts
816,363,3,23902,tracerouteasncounts
817,3,1,24524,tracerouteasncounts
818,163,1,25097,tracerouteasncounts
819,7,2,25554,tracerouteasncounts
820,128261,2,26182,tracerouteasncounts
821,20,9,27868,tracerouteasncounts
822,28572,179,28458,tracerouteasncounts
823,2,1,28593,tracerouteasncounts
824,3,2,30189,tracerouteasncounts
825,53667,249,30742,tracerouteasncounts
826,893,26,30982,tracerouteasncounts
827,13238,233,30990,tracerouteasncounts
828,5677,3,31683,tracerouteasncounts
829,1497,9,31783,tracerouteasncounts
830,861,6,32073,tracerouteasncounts
831,113,1,32344,tracerouteasncounts
832,237094,1,33504,tracerouteasncounts
833,28,1,34667,tracerouteasncounts
834,39,2,35023,tracerouteasncounts
835,127,1,36326,tracerouteasncounts
836,1115,1,37116,tracerouteasncounts
837,6311,237,39184,tracerouteasncounts
838,134568,216,40237,tracerouteasncounts
839,162868,4,40631,tracerouteasncounts
840,1077,2,40889,tracerouteasncounts
841,150,1,41615,tracerouteasncounts
842,14647,118,43406,tracerouteasncounts
843,16,1,43830,tracerouteasncounts
844,853,17,44068,tracerouteasncounts
845,898,4,44233,tracerouteasncounts
846,4,2,45202,tracerouteasncounts
847,2183,1,45640,tracerouteasncounts
848,2345,7,45808,tracerouteasncounts
849,993,1,46913,tracerouteasncounts
850,121168,2,46958,tracerouteasncounts
851,1778,14,47895,tracerouteasncounts
852,288,5,48094,tracerouteasncounts
853,972,4,48368,tracerouteasncounts
854,12687,1,48914,tracerouteasncounts
855,9604,233,49223,tracerouteasncounts
856,7593,6,49930,tracerouteasncounts
857,41,7,52459,tracerouteasncounts
858,1180,80,52838,tracerouteasncounts
859,175,4,53440,tracerouteasncounts
860,414,2,54259,tracerouteasncounts
861,264,3,54958,tracerouteasncounts
862,15864,2,55263,tracerouteasncounts
863,1,1,55344,tracerouteasncounts
864,355,8,56797,tracerouteasncounts
865,114,2,57091,tracerouteasncounts
866,1162,23,57227,tracerouteasncounts
867,8143,41,57422,tracerouteasncounts
868,525,10,57862,tracerouteasncounts
869,113,2,58000,tracerouteasncounts
870,1765,74,58065,tracerouteasncounts
871,35626,2,59785,tracerouteasncounts
872,11971,33,59953,tracerouteasncounts
873,1223,3,60305,tracerouteasncounts
874,5,2,61497,tracerouteasncounts
875,72,30,61657,tracerouteasncounts
876,7,5,61857,tracerouteasncounts
877,737,1,62673,tracerouteasncounts
878,120412,8,63222,tracerouteasncounts
879,25,4,63493,tracerouteasncounts
880,3198,1,132205,tracerouteasncounts
881,27,1,132329,tracerouteasncounts
882,441,1,133101,tracerouteasncounts
883,2059,74,133354,tracerouteasncounts
884,12,2,133530,tracerouteasncounts
885,17369,54,133736,tracerouteasncounts
886,5059,111,134032,tracerouteasncounts
887,8086,18,134294,tracerouteasncounts
888,4106,24,135207,tracerouteasncounts
889,583,22,135517,tracerouteasncounts
890,7493,3,135938,tracerouteasncounts
891,83,4,136335,tracerouteasncounts
892,7,2,137013,tracerouteasncounts
893,1614,6,137590,tracerouteasncounts
894,1,1,138069,tracerouteasncounts
895,73042,531,138384,tracerouteasncounts
896,282,19,138557,tracerouteasncounts
897,224,8,139689,tracerouteasncounts
898,541,12,140732,tracerouteasncounts
899,15,2,197198,tracerouteasncounts
900,129,1,197701,tracerouteasncounts
901,5399,8,197922,tracerouteasncounts
902,300,16,198247,tracerouteasncounts
903,258,25,199276,tracerouteasncounts
904,2789,3,200350,tracerouteasncounts
905,94,7,201106,tracerouteasncounts
906,59,3,201874,tracerouteasncounts
907,4183,8,201890,tracerouteasncounts
908,6130,3,203164,tracerouteasncounts
909,9,1,203430,tracerouteasncounts
910,418,43,204504,tracerouteasncounts
911,4372,2,204852,tracerouteasncounts
912,37,12,205457,tracerouteasncounts
913,48,1,206289,tracerouteasncounts
914,69,1,207261,tracerouteasncounts
915,72,9,207405,tracerouteasncounts
916,179,2,207932,tracerouteasncounts
917,27,1,208515,tracerouteasncounts
918,618,66,208877,tracerouteasncounts
919,2,1,212505,tracerouteasncounts
920,12,5,212721,tracerouteasncounts
921,454,22,262326,tracerouteasncounts
922,116,33,262332,tracerouteasncounts
923,988,299,262470,tracerouteasncounts
924,4287,54,262881,tracerouteasncounts
925,4,1,262925,tracerouteasncounts
926,53,22,263286,tracerouteasncounts
927,762,22,263456,tracerouteasncounts
928,11,2,263709,tracerouteasncounts
929,496,57,263920,tracerouteasncounts
930,273,25,264402,tracerouteasncounts
931,82,24,264726,tracerouteasncounts
932,344,25,265440,tracerouteasncounts
933,16,5,265723,tracerouteasncounts
934,1180,19,265886,tracerouteasncounts
935,629,64,265997,tracerouteasncounts
936,70,27,266036,tracerouteasncounts
937,145,23,266371,tracerouteasncounts
938,491,17,266531,tracerouteasncounts
939,252,79,266572,tracerouteasncounts
940,208,110,266704,tracerouteasncounts
941,4481,96,266802,tracerouteasncounts
942,262,37,266977,tracerouteasncounts
943,296,42,267546,tracerouteasncounts
944,81,35,267551,tracerouteasncounts
945,9,7,268627,tracerouteasncounts
946,145,31,268778,tracerouteasncounts
947,19,14,268871,tracerouteasncounts
948,748,47,269377,tracerouteasncounts
949,1,1,269469,tracerouteasncounts
950,102,11,270307,tracerouteasncounts
951,3,3,270643,tracerouteasncounts
952,5,3,270711,tracerouteasncounts
953,8,4,270812,tracerouteasncounts
954,32,11,271208,tracerouteasncounts
955,2191,7,328422,tracerouteasncounts
956,7,5,328738,tracerouteasncounts
957,81,1,393291,tracerouteasncounts
958,13259,1,393390,tracerouteasncounts
959,152,1,395132,tracerouteasncounts
960,88,1,395176,tracerouteasncounts
961,652,1,398942,tracerouteasncounts
962,28084,378,1246,tracerouteasncounts
963,1,1,1880,tracerouteasncounts
964,105078,365,3855,tracerouteasncounts
965,345,3,4202,tracerouteasncounts
966,536,38,5474,tracerouteasncounts
967,20,6,5489,tracerouteasncounts
968,36,3,5541,tracerouteasncounts
969,27,1,5781,tracerouteasncounts
970,4,2,6042,tracerouteasncounts
971,39014,317,7049,tracerouteasncounts
972,248933,22892,8612,tracerouteasncounts
973,8233,292,8661,tracerouteasncounts
974,114922,1142,8821,tracerouteasncounts
975,255,13,9241,tracerouteasncounts
976,22484,170,10821,tracerouteasncounts
977,10,2,10844,tracerouteasncounts
978,440866,1,10968,tracerouteasncounts
979,20096,79,10996,tracerouteasncounts
980,226,2,12486,tracerouteasncounts
981,10705,2,12761,tracerouteasncounts
982,20,1,13981,tracerouteasncounts
983,946,1,14588,tracerouteasncounts
984,1565,2,14738,tracerouteasncounts
985,128657,12,14744,tracerouteasncounts
986,39,2,14797,tracerouteasncounts
987,74,2,16678,tracerouteasncounts
988,28831,8,16724,tracerouteasncounts
989,74376,2,18219,tracerouteasncounts
990,37309,111,18616,tracerouteasncounts
991,46,1,19231,tracerouteasncounts
992,418,1,20443,tracerouteasncounts
993,137,12,20507,tracerouteasncounts
994,772,4,20842,tracerouteasncounts
995,200,7,21586,tracerouteasncounts
996,5506,5,22203,tracerouteasncounts
997,65,1,23043,tracerouteasncounts
998,3318,2,23507,tracerouteasncounts
999,400,9,23862,tracerouteasncounts
1000,6880,12,23907,tracerouteasncounts
1001,71,3,24909,tracerouteasncounts
1002,252,4,26442,tracerouteasncounts
1003,8,1,26483,tracerouteasncounts
1004,1531,1,26889,tracerouteasncounts
1005,828,1,27259,tracerouteasncounts
1006,308,1,28553,tracerouteasncounts
1007,42280,151,28725,tracerouteasncounts
1008,6081,259,29084,tracerouteasncounts
1009,1898,19,29100,tracerouteasncounts
1010,2,1,30391,tracerouteasncounts
1011,721,11,31083,tracerouteasncounts
1012,1814,1,31497,tracerouteasncounts
1013,5909,22,31724,tracerouteasncounts
1014,58,2,31764,tracerouteasncounts
1015,254484,2,32182,tracerouteasncounts
1016,32657,85,32899,tracerouteasncounts
1017,7846,2,33277,tracerouteasncounts
1018,436,2,35165,tracerouteasncounts
1019,4,1,35336,tracerouteasncounts
1020,1128,36,36243,tracerouteasncounts
1021,5705,37,36794,tracerouteasncounts
1022,333,29,37487,tracerouteasncounts
1023,5900,38,38083,tracerouteasncounts
1024,700,181,38121,tracerouteasncounts
1025,65,1,38196,tracerouteasncounts
1026,262,17,38197,tracerouteasncounts
1027,35,4,38398,tracerouteasncounts
1028,9,1,38784,tracerouteasncounts
1029,930,60,39356,tracerouteasncounts
1030,151,2,39577,tracerouteasncounts
1031,139,5,40385,tracerouteasncounts
1032,102,3,41119,tracerouteasncounts
1033,37306,44,41313,tracerouteasncounts
1034,426,5,41384,tracerouteasncounts
1035,287,2,41994,tracerouteasncounts
1036,102,2,42295,tracerouteasncounts
1037,3484,30,43727,tracerouteasncounts
1038,606,2,43743,tracerouteasncounts
1039,7,2,43768,tracerouteasncounts
1040,282,4,44526,tracerouteasncounts
1041,70,1,44673,tracerouteasncounts
1042,10,1,45532,tracerouteasncounts
1043,2,2,45699,tracerouteasncounts
1044,1,1,45718,tracerouteasncounts
1045,1635,1,46152,tracerouteasncounts
1046,419134,13,46269,tracerouteasncounts
1047,6328,17,46416,tracerouteasncounts
1048,333,2,46601,tracerouteasncounts
1049,123,1,46904,tracerouteasncounts
1050,2293,29,48128,tracerouteasncounts
1051,2862,701,48500,tracerouteasncounts
1052,2180,16,50401,tracerouteasncounts
1053,4254,30,50880,tracerouteasncounts
1054,215,3,51156,tracerouteasncounts
1055,36,1,51408,tracerouteasncounts
1056,954,90,52624,tracerouteasncounts
1057,67,2,53083,tracerouteasncounts
1058,226102,3,54603,tracerouteasncounts
1059,499,2,55459,tracerouteasncounts
1060,104619,1,56113,tracerouteasncounts
1061,8710,43,56224,tracerouteasncounts
1062,390,1,56686,tracerouteasncounts
1063,12,7,56989,tracerouteasncounts
1064,215,3,57660,tracerouteasncounts
1065,2328,4,57928,tracerouteasncounts
1066,296,62,59107,tracerouteasncounts
1067,226,27,59156,tracerouteasncounts
1068,8,1,59495,tracerouteasncounts
1069,198,41,59885,tracerouteasncounts
1070,107,2,60275,tracerouteasncounts
1071,27,18,60706,tracerouteasncounts
1072,89,15,61641,tracerouteasncounts
1073,5081,10,62123,tracerouteasncounts
1074,16084,1,62965,tracerouteasncounts
1075,756,2,63202,tracerouteasncounts
1076,451,3,63301,tracerouteasncounts
1077,246,1,131299,tracerouteasncounts
1078,21,1,132005,tracerouteasncounts
1079,1,1,132634,tracerouteasncounts
1080,1,1,133236,tracerouteasncounts
1081,1532,76,133854,tracerouteasncounts
1082,1,1,134403,tracerouteasncounts
1083,212,2,134523,tracerouteasncounts
1084,3,3,134690,tracerouteasncounts
1085,298,7,134812,tracerouteasncounts
1086,4984,29,134879,tracerouteasncounts
1087,130,53,135043,tracerouteasncounts
1088,56,1,135292,tracerouteasncounts
1089,5,1,135359,tracerouteasncounts
1090,447,16,135815,tracerouteasncounts
1091,5170,38,135821,tracerouteasncounts
1092,1241,18,136719,tracerouteasncounts
1093,7382,571,137692,tracerouteasncounts
1094,2544,4,138264,tracerouteasncounts
1095,224,16,138267,tracerouteasncounts
1096,114,2,139597,tracerouteasncounts
1097,164,21,140443,tracerouteasncounts
1098,680,2,198137,tracerouteasncounts
1099,3478,11,198403,tracerouteasncounts
1100,670,3,198657,tracerouteasncounts
1101,224,3,199333,tracerouteasncounts
1102,7290,10,199483,tracerouteasncounts
1103,718,7,201739,tracerouteasncounts
1104,324,2,201948,tracerouteasncounts
1105,1011,6,202100,tracerouteasncounts
1106,145,15,202440,tracerouteasncounts
1107,6,1,203360,tracerouteasncounts
1108,151,3,205074,tracerouteasncounts
1109,43,1,206059,tracerouteasncounts
1110,2497,362,206119,tracerouteasncounts
1111,2669,78,206389,tracerouteasncounts
1112,119,1,206568,tracerouteasncounts
1113,22,1,207283,tracerouteasncounts
1114,467,16,208247,tracerouteasncounts
1115,86,25,209855,tracerouteasncounts
1116,3127,24,210021,tracerouteasncounts
1117,569,49,262399,tracerouteasncounts
1118,2388,114,262591,tracerouteasncounts
1119,83,57,262801,tracerouteasncounts
1120,66,18,263780,tracerouteasncounts
1121,518,32,263852,tracerouteasncounts
1122,2,1,264313,tracerouteasncounts
1123,2185,110,264450,tracerouteasncounts
1124,23,4,264647,tracerouteasncounts
1125,137,17,265067,tracerouteasncounts
1126,25,10,265297,tracerouteasncounts
1127,271,22,265446,tracerouteasncounts
1128,55,17,265465,tracerouteasncounts
1129,54,14,265466,tracerouteasncounts
1130,128,10,265577,tracerouteasncounts
1131,823,86,266389,tracerouteasncounts
1132,213,3,266455,tracerouteasncounts
1133,202,48,266471,tracerouteasncounts
1134,21,9,266690,tracerouteasncounts
1135,48,18,267031,tracerouteasncounts
1136,3,1,267212,tracerouteasncounts
1137,33,21,267343,tracerouteasncounts
1138,30,20,267943,tracerouteasncounts
1139,192,49,268659,tracerouteasncounts
1140,146,26,269136,tracerouteasncounts
1141,214,52,269494,tracerouteasncounts
1142,57,24,271095,tracerouteasncounts
1143,97,24,271120,tracerouteasncounts
1144,167,9,328442,tracerouteasncounts
1145,256,1,393276,tracerouteasncounts
1146,17764,2,393638,tracerouteasncounts
1147,783,1,393709,tracerouteasncounts
1148,4520,59,393740,tracerouteasncounts
1149,58800,2,393983,tracerouteasncounts
1150,379,2,394316,tracerouteasncounts
1151,7580,1,395386,tracerouteasncounts
1152,187,1,395774,tracerouteasncounts
1153,240,4,396892,tracerouteasncounts
1154,1,1,398162,tracerouteasncounts
1155,106,2,398381,tracerouteasncounts
1156,28212,292,14,tracerouteasncounts
1157,10,1,140,tracerouteasncounts
1158,140,11,291,tracerouteasncounts
1159,1102921,518,1239,tracerouteasncounts
1160,1851,46,2833,tracerouteasncounts
1161,259290,33,3300,tracerouteasncounts
1162,1900360,3158,4764,tracerouteasncounts
1163,3171940,169754,4766,tracerouteasncounts
1164,4001,32,5430,tracerouteasncounts
1165,110,1,5714,tracerouteasncounts
1166,711,1,6302,tracerouteasncounts
1167,26891,3,7786,tracerouteasncounts
1168,2750,2,8119,tracerouteasncounts
1169,450,2,9580,tracerouteasncounts
1170,392,150,10054,tracerouteasncounts
1171,4051,25,10076,tracerouteasncounts
1172,32897,2,10150,tracerouteasncounts
1173,87,6,10220,tracerouteasncounts
1174,3759,2,11512,tracerouteasncounts
1175,337255,5469,11556,tracerouteasncounts
1176,98,4,12517,tracerouteasncounts
1177,83203,526,14828,tracerouteasncounts
1178,2,1,15069,tracerouteasncounts
1179,990984,17,15256,tracerouteasncounts
1180,63139,2,16539,tracerouteasncounts
1181,10994,4,16959,tracerouteasncounts
1182,47860,2043,18144,tracerouteasncounts
1183,18536,355,18196,tracerouteasncounts
1184,7981,12,20413,tracerouteasncounts
1185,44448,1,20467,tracerouteasncounts
1186,789,8,20764,tracerouteasncounts
1187,13960,2,21676,tracerouteasncounts
1188,16019,798,22698,tracerouteasncounts
1189,67,5,22887,tracerouteasncounts
1190,13407,5,24373,tracerouteasncounts
1191,45825,2,24677,tracerouteasncounts
1192,183,1,25256,tracerouteasncounts
1193,1162,1,25966,tracerouteasncounts
1194,502,1,26026,tracerouteasncounts
1195,2631,2,27208,tracerouteasncounts
1196,32506,191,27501,tracerouteasncounts
1197,556,204,28160,tracerouteasncounts
1198,832,61,28431,tracerouteasncounts
1199,16518,12,29601,tracerouteasncounts
1200,111,1,30545,tracerouteasncounts
1201,10098,57,31205,tracerouteasncounts
1202,555,1,31393,tracerouteasncounts
1203,4,1,32504,tracerouteasncounts
1204,30314,104,32592,tracerouteasncounts
1205,261,2,32777,tracerouteasncounts
1206,12285,126,35328,tracerouteasncounts
